Latvia,LVA,19.02341913,17.31863105,16.71996638,16.85589453,17.11506451,16.5726763,15.59855973,14.88430819,14.8790851,13.9682016,13.44747197,13.42645752
Morocco,MAR,30.25549178,30.42096496,30.96744832,30.96781344,29.6489603,29.26656426,27.79028358,29.25951913,29.94944999,31.44008691,32.93537423,32.59354146
Moldova,MDA,22.84505236,20.89016132,19.58110083,19.14452152,19.11610415,19.92486817,18.40928474,17.43239973,16.72646105,17.07913959,16.36379754,16.25103271
Madagascar,MDG,22.27356007,22.29494821,21.8724009,23.29406281,22.66201053,23.36285963,22.71642527,23.90916176,23.51776666,22.95040117,22.89570824,22.54228288
Maldives,MDV,11.43291943,11.50939536,11.08953254,11.43535931,11.30982939,11.78963462,11.1574823,10.56967928,9.921230863,9.37394394,7.972428925,7.795820799
Middle East & North Africa,MEA,50.21142429,49.45882575,50.41402806,49.82412762,51.81085944,50.26049879,51.05999949,51.94018553,50.52272979,57.01833923,55.80734843,55.6693262
Mexico,MEX,23.51655782,24.13661024,26.77918216,26.86289992,26.365439,27.74129679,25.98165883,25.44908967,23.09968975,22.13299585,20.70682854,20.92111579
Marshall Islands,MHL,13.06359474,13.3383996,13.04341192,12.92691993,12.94670836,12.93217057,12.12353358,11.87438859,11.07022018,10.83766846,10.15200199,10.24133222
Middle income,MIC,51.354811,51.97228375,53.14709902,56.32586949,58.6772891,59.19966251,55.03076053,55.71529039,53.32300771,54.38996564,51.97482792,52.36246068
North Macedonia,MKD,41.87047581,39.93755917,36.3982167,35.63304687,34.45696977,38.0831195,34.65781455,32.01504863,31.79054123,31.97598914,29.59326907,29.72694451
Mali,MLI,41.52876825,40.57247992,39.80005538,37.84408134,36.39765973,35.14164437,34.7002263,32.30682338,33.91611574,41.92692766,38.48039528,38.52660616
Malta,MLT,16.85487078,16.66174535,16.5349456,16.10447805,16.4493999,16.64430398,15.39716095,15.28194422,14.43540357,14.72246254,13.81139444,13.90954337
Myanmar,MMR,39.80947392,40.76525561,39.36165302,43.3214544,44.05611525,43.61990347,42.5228124,42.88286944,40.28896854,38.51378205,36.033701,35.55745292
